Cycle start time,Cycle end time,Cycle timezone,Question text,Answered yes,Notes
2/20/2022 22:05,2/21/2022 21:26,UTC-06:00,Take a melatonin supplement?,TRUE,
2/20/2022 22:05,2/21/2022 21:26,UTC-06:00,Feel motivated?,FALSE,
2/20/2022 22:05,2/21/2022 21:26,UTC-06:00,Work the night shift?,FALSE,
2/20/2022 22:05,2/21/2022 21:26,UTC-06:00,Have an on-call shift?,TRUE,
2/20/2022 22:05,2/21/2022 21:26,UTC-06:00,Spend time outdoors?,FALSE,
2/20/2022 22:05,2/21/2022 21:26,UTC-06:00,Track your protein?,FALSE,
2/20/2022 22:05,2/21/2022 21:26,UTC-06:00,Read (non-screened device) while in bed?,FALSE,
2/20/2022 22:05,2/21/2022 21:26,UTC-06:00,Use a sauna?,FALSE,
2/20/2022 22:05,2/21/2022 21:26,UTC-06:00,Experience seasonal allergies?,FALSE,
2/20/2022 22:05,2/21/2022 21:26,UTC-06:00,Engage in sexual activity?,FALSE,
2/20/2022 22:05,2/21/2022 21:26,UTC-06:00,Share your bed?,FALSE,
2/20/2022 22:05,2/21/2022 21:26,UTC-06:00,Sleep in the same bed as usual?,TRUE,
2/20/2022 22:05,2/21/2022 21:26,UTC-06:00,Feel socially fulfilled?,TRUE,
2/20/2022 22:05,2/21/2022 21:26,UTC-06:00,Experience any stress?,FALSE,
2/20/2022 22:05,2/21/2022 21:26,UTC-06:00,Spend time stretching?,TRUE,
2/20/2022 22:05,2/21/2022 21:26,UTC-06:00,Have a therapy session?,FALSE,
2/20/2022 22:05,2/21/2022 21:26,UTC-06:00,Work late?,FALSE,
2/20/2022 22:05,2/21/2022 21:26,UTC-06:00,Experiencing COVID-19 symptoms?,FALSE,
2/20/2022 22:05,2/21/2022 21:26,UTC-06:00,Follow a gluten-free diet?,FALSE,
2/20/2022 22:05,2/21/2022 21:26,UTC-06:00,Injured / Not Injured,FALSE,
2/7/2022 1:05,2/8/2022 0:00,UTC-06:00,Consume added sugar?,FALSE,
2/7/2022 1:05,2/8/2022 0:00,UTC-06:00,Have any alcoholic drinks?,FALSE,
2/7/2022 1:05,2/8/2022 0:00,UTC-06:00,Take an anti-inflammatory NSAID?,FALSE,
2/7/2022 1:05,2/8/2022 0:00,UTC-06:00,Wear blue-light blocking glasses before bed?,FALSE,
2/7/2022 1:05,2/8/2022 0:00,UTC-06:00,Use breathwork?,FALSE,
2/7/2022 1:05,2/8/2022 0:00,UTC-06:00,Have any caffeine? ,TRUE,
2/7/2022 1:05,2/8/2022 0:00,UTC-06:00,Track your carbohydrates?,FALSE,
2/7/2022 1:05,2/8/2022 0:00,UTC-06:00,Visit the Chiropractor?,FALSE,
2/7/2022 1:05,2/8/2022 0:00,UTC-06:00,Avoid consuming processed foods?,TRUE,
2/7/2022 1:05,2/8/2022 0:00,UTC-06:00,Consume dairy?,TRUE,
2/7/2022 1:05,2/8/2022 0:00,UTC-06:00,View a screened device while in bed?,FALSE,
2/7/2022 1:05,2/8/2022 0:00,UTC-06:00,Have a dog in the room while sleeping?,TRUE,
2/7/2022 1:05,2/8/2022 0:00,UTC-06:00,Wear ear plugs to bed?,FALSE,
2/7/2022 1:05,2/8/2022 0:00,UTC-06:00,Feel emotionally and mentally stable?,TRUE,
2/7/2022 1:05,2/8/2022 0:00,UTC-06:00,Feel energized throughout the day?,TRUE,
2/7/2022 1:05,2/8/2022 0:00,UTC-06:00,Track your fats?,FALSE,
2/7/2022 1:05,2/8/2022 0:00,UTC-06:00,Feel in control of your life,TRUE,
2/7/2022 1:05,2/8/2022 0:00,UTC-06:00,Feel you had the resources/skills to complete daily goals?,TRUE,
2/7/2022 1:05,2/8/2022 0:00,UTC-06:00,Feel a sense of purpose?,TRUE,
2/7/2022 1:05,2/8/2022 0:00,UTC-06:00,Consume fruits and/or vegetables?,TRUE,
2/7/2022 1:05,2/8/2022 0:00,UTC-06:00,Hydrate sufficiently?,TRUE,
2/7/2022 1:05,2/8/2022 0:00,UTC-06:00,Experience any irritability?,FALSE,
2/7/2022 1:05,2/8/2022 0:00,UTC-06:00,Eat any food close to bedtime?,TRUE,
2/7/2022 1:05,2/8/2022 0:00,UTC-06:00,Masturbate?,FALSE,
2/7/2022 1:05,2/8/2022 0:00,UTC-06:00,Consume meat?,TRUE,
2/7/2022 1:05,2/8/2022 0:00,UTC-06:00,Take a melatonin supplement?,TRUE,
2/7/2022 1:05,2/8/2022 0:00,UTC-06:00,Feel motivated?,TRUE,
2/7/2022 1:05,2/8/2022 0:00,UTC-06:00,Work the night shift?,FALSE,
2/7/2022 1:05,2/8/2022 0:00,UTC-06:00,Have an on-call shift?,FALSE,
2/7/2022 1:05,2/8/2022 0:00,UTC-06:00,Spend time outdoors?,TRUE,
2/7/2022 1:05,2/8/2022 0:00,UTC-06:00,Track your protein?,FALSE,
2/7/2022 1:05,2/8/2022 0:00,UTC-06:00,Read (non-screened device) while in bed?,FALSE,
2/7/2022 1:05,2/8/2022 0:00,UTC-06:00,Use a sauna?,FALSE,
2/7/2022 1:05,2/8/2022 0:00,UTC-06:00,Experience seasonal allergies?,FALSE,
2/7/2022 1:05,2/8/2022 0:00,UTC-06:00,Engage in sexual activity?,TRUE,
2/7/2022 1:05,2/8/2022 0:00,UTC-06:00,Share your bed?,TRUE,
2/7/2022 1:05,2/8/2022 0:00,UTC-06:00,Sleep in the same bed as usual?,TRUE,
2/7/2022 1:05,2/8/2022 0:00,UTC-06:00,Feel socially fulfilled?,TRUE,
2/7/2022 1:05,2/8/2022 0:00,UTC-06:00,Experience any stress?,FALSE,
2/7/2022 1:05,2/8/2022 0:00,UTC-06:00,Spend time stretching?,TRUE,
2/7/2022 1:05,2/8/2022 0:00,UTC-06:00,Have a therapy session?,FALSE,
2/7/2022 1:05,2/8/2022 0:00,UTC-06:00,Work late?,FALSE,
2/7/2022 1:05,2/8/2022 0:00,UTC-06:00,Experiencing COVID-19 symptoms?,FALSE,
2/7/2022 1:05,2/8/2022 0:00,UTC-06:00,Follow a gluten-free diet?,FALSE,
2/7/2022 1:05,2/8/2022 0:00,UTC-06:00,Injured / Not Injured,FALSE,
2/6/2022 2:20,2/7/2022 1:05,UTC-06:00,Consume added sugar?,TRUE,
2/6/2022 2:20,2/7/2022 1:05,UTC-06:00,Have any alcoholic drinks?,TRUE,
2/6/2022 2:20,2/7/2022 1:05,UTC-06:00,Take an anti-inflammatory NSAID?,FALSE,
2/6/2022 2:20,2/7/2022 1:05,UTC-06:00,Wear blue-light blocking glasses before bed?,FALSE,
2/6/2022 2:20,2/7/2022 1:05,UTC-06:00,Use breathwork?,FALSE,
2/6/2022 2:20,2/7/2022 1:05,UTC-06:00,Have any caffeine? ,TRUE,
2/6/2022 2:20,2/7/2022 1:05,UTC-06:00,Track your carbohydrates?,FALSE,
2/6/2022 2:20,2/7/2022 1:05,UTC-06:00,Visit the Chiropractor?,FALSE,
2/6/2022 2:20,2/7/2022 1:05,UTC-06:00,Avoid consuming processed foods?,TRUE,
2/6/2022 2:20,2/7/2022 1:05,UTC-06:00,Consume dairy?,TRUE,
2/6/2022 2:20,2/7/2022 1:05,UTC-06:00,View a screened device while in bed?,FALSE,
2/6/2022 2:20,2/7/2022 1:05,UTC-06:00,Have a dog in the room while sleeping?,TRUE,
2/6/2022 2:20,2/7/2022 1:05,UTC-06:00,Wear ear plugs to bed?,FALSE,
2/6/2022 2:20,2/7/2022 1:05,UTC-06:00,Feel emotionally and mentally stable?,TRUE,
2/6/2022 2:20,2/7/2022 1:05,UTC-06:00,Feel energized throughout the day?,TRUE,
2/6/2022 2:20,2/7/2022 1:05,UTC-06:00,Track your fats?,FALSE,
2/6/2022 2:20,2/7/2022 1:05,UTC-06:00,Feel in control of your life,TRUE,
2/6/2022 2:20,2/7/2022 1:05,UTC-06:00,Feel you had the resources/skills to complete daily goals?,TRUE,
2/6/2022 2:20,2/7/2022 1:05,UTC-06:00,Feel a sense of purpose?,TRUE,
2/6/2022 2:20,2/7/2022 1:05,UTC-06:00,Consume fruits and/or vegetables?,TRUE,
2/6/2022 2:20,2/7/2022 1:05,UTC-06:00,Hydrate sufficiently?,FALSE,
2/6/2022 2:20,2/7/2022 1:05,UTC-06:00,Experience any irritability?,FALSE,
2/6/2022 2:20,2/7/2022 1:05,UTC-06:00,Eat any food close to bedtime?,FALSE,
2/6/2022 2:20,2/7/2022 1:05,UTC-06:00,Masturbate?,FALSE,
2/6/2022 2:20,2/7/2022 1:05,UTC-06:00,Consume meat?,TRUE,
2/6/2022 2:20,2/7/2022 1:05,UTC-06:00,Take a melatonin supplement?,TRUE,
2/6/2022 2:20,2/7/2022 1:05,UTC-06:00,Feel motivated?,TRUE,
2/6/2022 2:20,2/7/2022 1:05,UTC-06:00,Work the night shift?,FALSE,
2/6/2022 2:20,2/7/2022 1:05,UTC-06:00,Have an on-call shift?,FALSE,
2/6/2022 2:20,2/7/2022 1:05,UTC-06:00,Spend time outdoors?,TRUE,
2/6/2022 2:20,2/7/2022 1:05,UTC-06:00,Track your protein?,FALSE,
2/6/2022 2:20,2/7/2022 1:05,UTC-06:00,Read (non-screened device) while in bed?,FALSE,
2/6/2022 2:20,2/7/2022 1:05,UTC-06:00,Use a sauna?,FALSE,
2/6/2022 2:20,2/7/2022 1:05,UTC-06:00,Experience seasonal allergies?,FALSE,
2/6/2022 2:20,2/7/2022 1:05,UTC-06:00,Engage in sexual activity?,TRUE,
2/6/2022 2:20,2/7/2022 1:05,UTC-06:00,Share your bed?,TRUE,
2/6/2022 2:20,2/7/2022 1:05,UTC-06:00,Sleep in the same bed as usual?,TRUE,
2/6/2022 2:20,2/7/2022 1:05,UTC-06:00,Feel socially fulfilled?,TRUE,
2/6/2022 2:20,2/7/2022 1:05,UTC-06:00,Experience any stress?,FALSE,
2/6/2022 2:20,2/7/2022 1:05,UTC-06:00,Spend time stretching?,FALSE,
2/6/2022 2:20,2/7/2022 1:05,UTC-06:00,Have a therapy session?,FALSE,
2/6/2022 2:20,2/7/2022 1:05,UTC-06:00,Work late?,FALSE,
2/6/2022 2:20,2/7/2022 1:05,UTC-06:00,Experiencing COVID-19 symptoms?,FALSE,
2/6/2022 2:20,2/7/2022 1:05,UTC-06:00,Follow a gluten-free diet?,FALSE,
2/6/2022 2:20,2/7/2022 1:05,UTC-06:00,Injured / Not Injured,FALSE,
2/5/2022 2:49,2/6/2022 2:20,UTC-06:00,Consume added sugar?,TRUE,
2/5/2022 2:49,2/6/2022 2:20,UTC-06:00,Have any alcoholic drinks?,FALSE,
2/5/2022 2:49,2/6/2022 2:20,UTC-06:00,Take an anti-inflammatory NSAID?,FALSE,
2/5/2022 2:49,2/6/2022 2:20,UTC-06:00,Wear blue-light blocking glasses before bed?,FALSE,
2/5/2022 2:49,2/6/2022 2:20,UTC-06:00,Use breathwork?,FALSE,
2/5/2022 2:49,2/6/2022 2:20,UTC-06:00,Have any caffeine? ,TRUE,
2/5/2022 2:49,2/6/2022 2:20,UTC-06:00,Track your carbohydrates?,TRUE,
2/5/2022 2:49,2/6/2022 2:20,UTC-06:00,Visit the Chiropractor?,FALSE,
2/5/2022 2:49,2/6/2022 2:20,UTC-06:00,Avoid consuming processed foods?,TRUE,
2/5/2022 2:49,2/6/2022 2:20,UTC-06:00,Consume dairy?,FALSE,
2/5/2022 2:49,2/6/2022 2:20,UTC-06:00,View a screened device while in bed?,FALSE,
2/5/2022 2:49,2/6/2022 2:20,UTC-06:00,Have a dog in the room while sleeping?,TRUE,
2/5/2022 2:49,2/6/2022 2:20,UTC-06:00,Wear ear plugs to bed?,FALSE,
2/5/2022 2:49,2/6/2022 2:20,UTC-06:00,Feel emotionally and mentally stable?,TRUE,
2/5/2022 2:49,2/6/2022 2:20,UTC-06:00,Feel energized throughout the day?,TRUE,
2/5/2022 2:49,2/6/2022 2:20,UTC-06:00,Track your fats?,TRUE,
2/5/2022 2:49,2/6/2022 2:20,UTC-06:00,Feel in control of your life,TRUE,
2/5/2022 2:49,2/6/2022 2:20,UTC-06:00,Feel you had the resources/skills to complete daily goals?,TRUE,
2/5/2022 2:49,2/6/2022 2:20,UTC-06:00,Feel a sense of purpose?,TRUE,
2/5/2022 2:49,2/6/2022 2:20,UTC-06:00,Consume fruits and/or vegetables?,TRUE,
2/5/2022 2:49,2/6/2022 2:20,UTC-06:00,Hydrate sufficiently?,TRUE,
2/5/2022 2:49,2/6/2022 2:20,UTC-06:00,Experience any irritability?,FALSE,
2/5/2022 2:49,2/6/2022 2:20,UTC-06:00,Eat any food close to bedtime?,FALSE,
2/5/2022 2:49,2/6/2022 2:20,UTC-06:00,Masturbate?,FALSE,
2/5/2022 2:49,2/6/2022 2:20,UTC-06:00,Consume meat?,TRUE,
2/5/2022 2:49,2/6/2022 2:20,UTC-06:00,Take a melatonin supplement?,FALSE,
2/5/2022 2:49,2/6/2022 2:20,UTC-06:00,Feel motivated?,TRUE,
2/5/2022 2:49,2/6/2022 2:20,UTC-06:00,Work the night shift?,FALSE,
2/5/2022 2:49,2/6/2022 2:20,UTC-06:00,Have an on-call shift?,FALSE,
2/5/2022 2:49,2/6/2022 2:20,UTC-06:00,Spend time outdoors?,FALSE,
2/5/2022 2:49,2/6/2022 2:20,UTC-06:00,Track your protein?,TRUE,
2/5/2022 2:49,2/6/2022 2:20,UTC-06:00,Read (non-screened device) while in bed?,FALSE,
2/5/2022 2:49,2/6/2022 2:20,UTC-06:00,Use a sauna?,FALSE,
2/5/2022 2:49,2/6/2022 2:20,UTC-06:00,Experience seasonal allergies?,FALSE,
2/5/2022 2:49,2/6/2022 2:20,UTC-06:00,Engage in sexual activity?,TRUE,
2/5/2022 2:49,2/6/2022 2:20,UTC-06:00,Share your bed?,TRUE,
2/5/2022 2:49,2/6/2022 2:20,UTC-06:00,Sleep in the same bed as usual?,TRUE,
2/5/2022 2:49,2/6/2022 2:20,UTC-06:00,Feel socially fulfilled?,TRUE,
2/5/2022 2:49,2/6/2022 2:20,UTC-06:00,Experience any stress?,FALSE,
2/5/2022 2:49,2/6/2022 2:20,UTC-06:00,Spend time stretching?,FALSE,
2/5/2022 2:49,2/6/2022 2:20,UTC-06:00,Have a therapy session?,FALSE,
2/5/2022 2:49,2/6/2022 2:20,UTC-06:00,Work late?,FALSE,
2/5/2022 2:49,2/6/2022 2:20,UTC-06:00,Experiencing COVID-19 symptoms?,FALSE,
2/5/2022 2:49,2/6/2022 2:20,UTC-06:00,Follow a gluten-free diet?,FALSE,
2/5/2022 2:49,2/6/2022 2:20,UTC-06:00,Injured / Not Injured,FALSE,
2/3/2022 22:23,2/5/2022 2:49,UTC-06:00,Consume added sugar?,FALSE,
2/3/2022 22:23,2/5/2022 2:49,UTC-06:00,Have any alcoholic drinks?,TRUE,
2/3/2022 22:23,2/5/2022 2:49,UTC-06:00,Take an anti-inflammatory NSAID?,FALSE,
2/3/2022 22:23,2/5/2022 2:49,UTC-06:00,Wear blue-light blocking glasses before bed?,FALSE,
2/3/2022 22:23,2/5/2022 2:49,UTC-06:00,Use breathwork?,FALSE,
2/3/2022 22:23,2/5/2022 2:49,UTC-06:00,Have any caffeine? ,TRUE,
2/3/2022 22:23,2/5/2022 2:49,UTC-06:00,Track your carbohydrates?,TRUE,
2/3/2022 22:23,2/5/2022 2:49,UTC-06:00,Visit the Chiropractor?,FALSE,
2/3/2022 22:23,2/5/2022 2:49,UTC-06:00,Avoid consuming processed foods?,TRUE,
2/3/2022 22:23,2/5/2022 2:49,UTC-06:00,Consume dairy?,TRUE,
2/3/2022 22:23,2/5/2022 2:49,UTC-06:00,View a screened device while in bed?,TRUE,
2/3/2022 22:23,2/5/2022 2:49,UTC-06:00,Have a dog in the room while sleeping?,TRUE,
2/3/2022 22:23,2/5/2022 2:49,UTC-06:00,Wear ear plugs to bed?,FALSE,
2/3/2022 22:23,2/5/2022 2:49,UTC-06:00,Feel emotionally and mentally stable?,TRUE,
2/3/2022 22:23,2/5/2022 2:49,UTC-06:00,Feel energized throughout the day?,FALSE,
2/3/2022 22:23,2/5/2022 2:49,UTC-06:00,Track your fats?,TRUE,
2/3/2022 22:23,2/5/2022 2:49,UTC-06:00,Feel in control of your life,TRUE,
2/3/2022 22:23,2/5/2022 2:49,UTC-06:00,Feel you had the resources/skills to complete daily goals?,TRUE,
2/3/2022 22:23,2/5/2022 2:49,UTC-06:00,Feel a sense of purpose?,TRUE,
2/3/2022 22:23,2/5/2022 2:49,UTC-06:00,Consume fruits and/or vegetables?,TRUE,
2/3/2022 22:23,2/5/2022 2:49,UTC-06:00,Hydrate sufficiently?,TRUE,
2/3/2022 22:23,2/5/2022 2:49,UTC-06:00,Experience any irritability?,TRUE,
2/3/2022 22:23,2/5/2022 2:49,UTC-06:00,Eat any food close to bedtime?,FALSE,
2/3/2022 22:23,2/5/2022 2:49,UTC-06:00,Masturbate?,FALSE,
2/3/2022 22:23,2/5/2022 2:49,UTC-06:00,Consume meat?,TRUE,
2/3/2022 22:23,2/5/2022 2:49,UTC-06:00,Take a melatonin supplement?,FALSE,
2/3/2022 22:23,2/5/2022 2:49,UTC-06:00,Feel motivated?,TRUE,
2/3/2022 22:23,2/5/2022 2:49,UTC-06:00,Work the night shift?,FALSE,
2/3/2022 22:23,2/5/2022 2:49,UTC-06:00,Have an on-call shift?,FALSE,
2/3/2022 22:23,2/5/2022 2:49,UTC-06:00,Spend time outdoors?,FALSE,
2/3/2022 22:23,2/5/2022 2:49,UTC-06:00,Track your protein?,TRUE,
2/3/2022 22:23,2/5/2022 2:49,UTC-06:00,Read (non-screened device) while in bed?,FALSE,
2/3/2022 22:23,2/5/2022 2:49,UTC-06:00,Use a sauna?,FALSE,
2/3/2022 22:23,2/5/2022 2:49,UTC-06:00,Experience seasonal allergies?,FALSE,
2/3/2022 22:23,2/5/2022 2:49,UTC-06:00,Engage in sexual activity?,FALSE,
2/3/2022 22:23,2/5/2022 2:49,UTC-06:00,Share your bed?,FALSE,
2/3/2022 22:23,2/5/2022 2:49,UTC-06:00,Sleep in the same bed as usual?,TRUE,
2/3/2022 22:23,2/5/2022 2:49,UTC-06:00,Feel socially fulfilled?,TRUE,
2/3/2022 22:23,2/5/2022 2:49,UTC-06:00,Experience any stress?,TRUE,
2/3/2022 22:23,2/5/2022 2:49,UTC-06:00,Spend time stretching?,TRUE,
2/3/2022 22:23,2/5/2022 2:49,UTC-06:00,Have a therapy session?,FALSE,
2/3/2022 22:23,2/5/2022 2:49,UTC-06:00,Work late?,FALSE,
2/3/2022 22:23,2/5/2022 2:49,UTC-06:00,Experiencing COVID-19 symptoms?,FALSE,
2/3/2022 22:23,2/5/2022 2:49,UTC-06:00,Follow a gluten-free diet?,FALSE,
2/3/2022 22:23,2/5/2022 2:49,UTC-06:00,Injured / Not Injured,FALSE,
2/2/2022 5:38,2/2/2022 20:18,UTC-06:00,Consume added sugar?,FALSE,
2/2/2022 5:38,2/2/2022 20:18,UTC-06:00,Have any alcoholic drinks?,FALSE,
2/2/2022 5:38,2/2/2022 20:18,UTC-06:00,Take an anti-inflammatory NSAID?,FALSE,
2/2/2022 5:38,2/2/2022 20:18,UTC-06:00,Wear blue-light blocking glasses before bed?,FALSE,
2/2/2022 5:38,2/2/2022 20:18,UTC-06:00,Use breathwork?,FALSE,
2/2/2022 5:38,2/2/2022 20:18,UTC-06:00,Have any caffeine? ,TRUE,
2/2/2022 5:38,2/2/2022 20:18,UTC-06:00,Track your carbohydrates?,FALSE,
2/2/2022 5:38,2/2/2022 20:18,UTC-06:00,Visit the Chiropractor?,FALSE,
2/2/2022 5:38,2/2/2022 20:18,UTC-06:00,Avoid consuming processed foods?,TRUE,
2/2/2022 5:38,2/2/2022 20:18,UTC-06:00,Consume dairy?,FALSE,
2/2/2022 5:38,2/2/2022 20:18,UTC-06:00,View a screened device while in bed?,FALSE,
2/2/2022 5:38,2/2/2022 20:18,UTC-06:00,Have a dog in the room while sleeping?,TRUE,
2/2/2022 5:38,2/2/2022 20:18,UTC-06:00,Wear ear plugs to bed?,FALSE,
2/2/2022 5:38,2/2/2022 20:18,UTC-06:00,Feel emotionally and mentally stable?,FALSE,
2/2/2022 5:38,2/2/2022 20:18,UTC-06:00,Feel energized throughout the day?,FALSE,
2/2/2022 5:38,2/2/2022 20:18,UTC-06:00,Track your fats?,FALSE,
2/2/2022 5:38,2/2/2022 20:18,UTC-06:00,Feel in control of your life,FALSE,
2/2/2022 5:38,2/2/2022 20:18,UTC-06:00,Feel you had the resources/skills to complete daily goals?,TRUE,
2/2/2022 5:38,2/2/2022 20:18,UTC-06:00,Feel a sense of purpose?,FALSE,
2/2/2022 5:38,2/2/2022 20:18,UTC-06:00,Consume fruits and/or vegetables?,TRUE,
2/2/2022 5:38,2/2/2022 20:18,UTC-06:00,Hydrate sufficiently?,TRUE,
2/2/2022 5:38,2/2/2022 20:18,UTC-06:00,Experience any irritability?,TRUE,
2/2/2022 5:38,2/2/2022 20:18,UTC-06:00,Eat any food close to bedtime?,FALSE,
2/2/2022 5:38,2/2/2022 20:18,UTC-06:00,Masturbate?,FALSE,
2/2/2022 5:38,2/2/2022 20:18,UTC-06:00,Consume meat?,TRUE,
2/2/2022 5:38,2/2/2022 20:18,UTC-06:00,Take a melatonin supplement?,FALSE,
2/2/2022 5:38,2/2/2022 20:18,UTC-06:00,Feel motivated?,FALSE,
2/2/2022 5:38,2/2/2022 20:18,UTC-06:00,Work the night shift?,TRUE,
2/2/2022 5:38,2/2/2022 20:18,UTC-06:00,Have an on-call shift?,TRUE,
2/2/2022 5:38,2/2/2022 20:18,UTC-06:00,Spend time outdoors?,TRUE,
2/2/2022 5:38,2/2/2022 20:18,UTC-06:00,Track your protein?,FALSE,
2/2/2022 5:38,2/2/2022 20:18,UTC-06:00,Read (non-screened device) while in bed?,FALSE,
2/2/2022 5:38,2/2/2022 20:18,UTC-06:00,Use a sauna?,FALSE,
2/2/2022 5:38,2/2/2022 20:18,UTC-06:00,Experience seasonal allergies?,TRUE,
2/2/2022 5:38,2/2/2022 20:18,UTC-06:00,Engage in sexual activity?,FALSE,
2/2/2022 5:38,2/2/2022 20:18,UTC-06:00,Share your bed?,FALSE,
2/2/2022 5:38,2/2/2022 20:18,UTC-06:00,Sleep in the same bed as usual?,TRUE,
2/2/2022 5:38,2/2/2022 20:18,UTC-06:00,Feel socially fulfilled?,FALSE,
2/2/2022 5:38,2/2/2022 20:18,UTC-06:00,Experience any stress?,TRUE,
2/2/2022 5:38,2/2/2022 20:18,UTC-06:00,Spend time stretching?,TRUE,
2/2/2022 5:38,2/2/2022 20:18,UTC-06:00,Have a therapy session?,FALSE,
2/2/2022 5:38,2/2/2022 20:18,UTC-06:00,Work late?,TRUE,
2/2/2022 5:38,2/2/2022 20:18,UTC-06:00,Experiencing COVID-19 symptoms?,FALSE,
2/2/2022 5:38,2/2/2022 20:18,UTC-06:00,Follow a gluten-free diet?,FALSE,
2/2/2022 5:38,2/2/2022 20:18,UTC-06:00,Injured / Not Injured,FALSE,
1/18/2022 23:12,1/19/2022 21:57,UTC-06:00,Consume added sugar?,FALSE,
1/18/2022 23:12,1/19/2022 21:57,UTC-06:00,Have any alcoholic drinks?,FALSE,
1/18/2022 23:12,1/19/2022 21:57,UTC-06:00,Take an anti-inflammatory NSAID?,FALSE,
1/18/2022 23:12,1/19/2022 21:57,UTC-06:00,Wear blue-light blocking glasses before bed?,FALSE,
1/18/2022 23:12,1/19/2022 21:57,UTC-06:00,Use breathwork?,FALSE,
1/18/2022 23:12,1/19/2022 21:57,UTC-06:00,Have any caffeine? ,TRUE,
1/18/2022 23:12,1/19/2022 21:57,UTC-06:00,Track your carbohydrates?,TRUE,
1/18/2022 23:12,1/19/2022 21:57,UTC-06:00,Visit the Chiropractor?,FALSE,
1/18/2022 23:12,1/19/2022 21:57,UTC-06:00,Avoid consuming processed foods?,TRUE,
1/18/2022 23:12,1/19/2022 21:57,UTC-06:00,Consume dairy?,TRUE,
1/18/2022 23:12,1/19/2022 21:57,UTC-06:00,View a screened device while in bed?,FALSE,
1/18/2022 23:12,1/19/2022 21:57,UTC-06:00,Have a dog in the room while sleeping?,TRUE,
1/18/2022 23:12,1/19/2022 21:57,UTC-06:00,Wear ear plugs to bed?,FALSE,
1/18/2022 23:12,1/19/2022 21:57,UTC-06:00,Feel emotionally and mentally stable?,TRUE,
1/18/2022 23:12,1/19/2022 21:57,UTC-06:00,Feel energized throughout the day?,FALSE,
1/18/2022 23:12,1/19/2022 21:57,UTC-06:00,Track your fats?,TRUE,
1/18/2022 23:12,1/19/2022 21:57,UTC-06:00,Feel in control of your life,TRUE,
1/18/2022 23:12,1/19/2022 21:57,UTC-06:00,Feel you had the resources/skills to complete daily goals?,TRUE,
1/18/2022 23:12,1/19/2022 21:57,UTC-06:00,Feel a sense of purpose?,TRUE,
1/18/2022 23:12,1/19/2022 21:57,UTC-06:00,Consume fruits and/or vegetables?,TRUE,
1/18/2022 23:12,1/19/2022 21:57,UTC-06:00,Hydrate sufficiently?,TRUE,
1/18/2022 23:12,1/19/2022 21:57,UTC-06:00,Experience any irritability?,FALSE,
1/18/2022 23:12,1/19/2022 21:57,UTC-06:00,Eat any food close to bedtime?,FALSE,
1/18/2022 23:12,1/19/2022 21:57,UTC-06:00,Masturbate?,FALSE,
1/18/2022 23:12,1/19/2022 21:57,UTC-06:00,Consume meat?,TRUE,
1/18/2022 23:12,1/19/2022 21:57,UTC-06:00,Take a melatonin supplement?,FALSE,
1/18/2022 23:12,1/19/2022 21:57,UTC-06:00,Feel motivated?,TRUE,
1/18/2022 23:12,1/19/2022 21:57,UTC-06:00,Work the night shift?,TRUE,
1/18/2022 23:12,1/19/2022 21:57,UTC-06:00,Have an on-call shift?,TRUE,
1/18/2022 23:12,1/19/2022 21:57,UTC-06:00,Spend time outdoors?,TRUE,
1/18/2022 23:12,1/19/2022 21:57,UTC-06:00,Track your protein?,TRUE,
1/18/2022 23:12,1/19/2022 21:57,UTC-06:00,Read (non-screened device) while in bed?,TRUE,
1/18/2022 23:12,1/19/2022 21:57,UTC-06:00,Use a sauna?,FALSE,
1/18/2022 23:12,1/19/2022 21:57,UTC-06:00,Experience seasonal allergies?,TRUE,
1/18/2022 23:12,1/19/2022 21:57,UTC-06:00,Engage in sexual activity?,FALSE,
1/18/2022 23:12,1/19/2022 21:57,UTC-06:00,Share your bed?,FALSE,
1/18/2022 23:12,1/19/2022 21:57,UTC-06:00,Sleep in the same bed as usual?,TRUE,
1/18/2022 23:12,1/19/2022 21:57,UTC-06:00,Feel socially fulfilled?,TRUE,
1/18/2022 23:12,1/19/2022 21:57,UTC-06:00,Experience any stress?,FALSE,
1/18/2022 23:12,1/19/2022 21:57,UTC-06:00,Spend time stretching?,TRUE,
1/18/2022 23:12,1/19/2022 21:57,UTC-06:00,Have a therapy session?,FALSE,
1/18/2022 23:12,1/19/2022 21:57,UTC-06:00,Work late?,FALSE,
1/18/2022 23:12,1/19/2022 21:57,UTC-06:00,Experiencing COVID-19 symptoms?,FALSE,
1/18/2022 23:12,1/19/2022 21:57,UTC-06:00,Follow a gluten-free diet?,FALSE,
1/18/2022 23:12,1/19/2022 21:57,UTC-06:00,Injured / Not Injured,FALSE,
1/13/2022 22:01,1/14/2022 23:34,UTC-06:00,Consume added sugar?,TRUE,
1/13/2022 22:01,1/14/2022 23:34,UTC-06:00,Have any alcoholic drinks?,FALSE,
1/13/2022 22:01,1/14/2022 23:34,UTC-06:00,Take an anti-inflammatory NSAID?,FALSE,
1/13/2022 22:01,1/14/2022 23:34,UTC-06:00,Wear blue-light blocking glasses before bed?,FALSE,
1/13/2022 22:01,1/14/2022 23:34,UTC-06:00,Use breathwork?,FALSE,
1/13/2022 22:01,1/14/2022 23:34,UTC-06:00,Have any caffeine? ,TRUE,
